2026-08-08 09:49:54,462 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2026-08-10 13:47:05,860 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-model-3.9.9.jar
2026-08-10 13:47:05,860 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-model-builder-3.9.9.jar
2026-08-10 13:47:05,860 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-plugin-api-3.9.9.jar
2026-08-10 13:47:05,860 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-repository-metadata-3.9.9.jar
2026-08-10 13:47:05,860 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-api-1.9.22.jar
2026-08-10 13:47:05,861 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-connector-basic-1.9.22.jar
2026-08-10 13:47:05,861 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-impl-1.9.22.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-named-locks-1.9.22.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-provider-3.9.9.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-spi-1.9.22.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-file-1.9.22.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-http-1.9.22.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-wagon-1.9.22.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-util-1.9.22.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-settings-3.9.9.jar
2026-08-10 13:47:05,868 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-settings-builder-3.9.9.jar
2026-08-10 13:47:05,869 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-shared-utils-3.4.2.jar
2026-08-10 13:47:05,869 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/org.eclipse.sisu.inject-0.9.0.M3.jar
2026-08-10 13:47:05,869 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/org.eclipse.sisu.plexus-0.9.0.M3.jar
2026-08-10 13:47:05,869 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-build-api-0.0.7.jar
2026-08-10 13:47:05,869 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-build-api-1.2.0.jar
2026-08-10 13:47:05,870 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-cipher-2.0.jar
2026-08-10 13:47:05,870 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-classworlds-2.8.0.jar
2026-08-10 13:47:05,870 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-component-annotations-2.1.0.jar
2026-08-10 13:47:05,870 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-interpolation-1.27.jar
2026-08-10 13:47:05,870 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-sec-dispatcher-2.0.jar
2026-08-10 13:47:05,870 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-utils-3.5.1.jar
2026-08-10 13:47:05,870 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-xml-3.0.1.jar
2026-08-10 13:47:05,871 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-file-3.5.3.jar
2026-08-10 13:47:05,871 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-http-3.5.3.jar
2026-08-10 13:47:05,871 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-http-shared-3.5.3.jar
2026-08-10 13:47:05,871 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-provider-api-3.5.3.jar
2026-08-10 13:47:05,877 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [29])
2026-08-10 13:47:05,877 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/com.google.guava_33.3.0.jre.jar
2026-08-10 13:47:05,877 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [589])
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/slf4j.api_2.0.16.jar
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [45])
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [41])
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/jakarta.annotation-api_1.3.5.jar
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [77])
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.apache.commons.cli_1.9.0.jar
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [80])
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/org.apache.commons.commons-codec_1.16.0.jar
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [30])
2026-08-10 13:47:05,878 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /opt/sts-4.26.0.RELEASE/plugins/com.google.guava.failureaccess_1.0.2.jar
2026-08-10 13:47:05,887 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/tmp/m2e-archetypeGenerator9565855904109098873":
2026-08-10 13:47:05,896 [Worker-6: Launching mavenrun-bc023be1-ceb1-41bd-9e7d-c5d0049b27bc] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.shrey -DartifactId=com.shrey -Dversion=0.0.1-SNAPSHOT -Dpackage=com.shrey.com.shrey -DoutputDirectory=/home/shreyank/DEV/SpringRest -Dstyle.color=always -U archetype:generate
2026-08-10 13:47:52,012 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' /home/shreyank/DEV/SpringRest/com.shrey/pom.xml
2026-08-10 13:47:52,735 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2026-08-10 13:47:52,743 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2026-08-10 13:47:52,853 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2026-08-10 13:47:52,947 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2026-08-10 13:47:53,087 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2026-08-10 13:47:53,105 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2026-08-10 13:47:53,226 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2026-08-10 13:47:53,249 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2026-08-10 13:47:53,423 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2026-08-10 13:47:53,426 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2026-08-10 13:47:53,618 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-io/commons-io/2.11.0/commons-io-2.11.0.pom
2026-08-10 13:47:53,622 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-io/commons-io/2.11.0/commons-io-2.11.0.pom
2026-08-10 13:47:53,752 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/52/commons-parent-52.pom
2026-08-10 13:47:53,764 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/52/commons-parent-52.pom
2026-08-10 13:47:53,917 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.7.2/junit-bom-5.7.2.pom
2026-08-10 13:47:53,922 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.7.2/junit-bom-5.7.2.pom
2026-08-10 13:47:54,055 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2026-08-10 13:47:54,057 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2026-08-10 13:47:54,178 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom
2026-08-10 13:47:54,180 [Worker-5: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom
